id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
PG9-057,2026-09-04,US,US,Bay Forward (Clutch GA4 consulting),analytics_agency,GA4 Consulting Services,hourly_rate,Clutch pasmo,$50 - $99 / hr,USD,hodina,17135,10,,,neuvedeno,unknown,"Clutch adresar GA4 consulting services: hodinove pasmo $50 - $99 / hr, Min. project size $5,000+; stred pasma 74.5 USD/h; proxy 10 h -> 745 USD/mes = 17135 Kc; kurz 1 USD = 23 Kc; pristup pres r.jina.ai",https://clutch.co/it-services/analytics/ga4-consulting-services,EG9-016
PG9-058,2026-09-04,US,US,Decision Crew (Clutch GA4 consulting),analytics_agency,GA4 Consulting Services,hourly_rate,Clutch pasmo,$100 - $149 / hr,USD,hodina,28635,10,,,neuvedeno,unknown,"Clutch adresar GA4 consulting services: hodinove pasmo $100 - $149 / hr, Min. project size $5,000+; stred pasma 124.5 USD/h; proxy 10 h -> 1245 USD/mes = 28635 Kc; kurz 1 USD = 23 Kc; pristup pres r.jina.ai",https://clutch.co/it-services/analytics/ga4-consulting-services,EG9-016
PG9-059,2026-09-04,US,US,Thryve Labs (Clutch GA4 consulting),analytics_agency,GA4 Consulting Services,hourly_rate,Clutch pasmo,< $25 / hr,USD,hodina,5750,10,,,neuvedeno,unknown,"Clutch adresar GA4 consulting services: hodinove pasmo < $25 / hr, Min. project size $1,000+; stred pasma 25.0 USD/h; proxy 10 h -> 250 USD/mes = 5750 Kc; kurz 1 USD = 23 Kc; pristup pres r.jina.ai",https://clutch.co/it-services/analytics/ga4-consulting-services,EG9-016
PG9-060,2026-09-04,US,IN,Analytics Liv Digital LLP (Clutch GA4 consulting),analytics_agency,GA4 Consulting Services,hourly_rate,Clutch pasmo,$50 - $99 / hr,USD,hodina,17135,10,,,neuvedeno,unknown,"Clutch adresar GA4 consulting services: hodinove pasmo $50 - $99 / hr, Min. project size $1,000+; stred pasma 74.5 USD/h; proxy 10 h -> 745 USD/mes = 17135 Kc; kurz 1 USD = 23 Kc; pristup pres r.jina.ai",https://clutch.co/it-services/analytics/ga4-consulting-services,EG9-016
PG9-061,2026-09-04,US,US,GS-35F-5457H (GSA IT Schedule pricelist),analytics_agency,Reporting Analyst,hourly_rate,GSA labor category,$109.72,USD,hodina,25236,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie Reporting Analyst je 109.72 USD/h vc. rezie; proxy 10 h -> 1097 USD/mes = 25236 Kc; pri plnem uvazku 173 h/mes = 18982 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://www.gsaadvantage.gov/ref_text/GS35F5457H/0OJBQO.36MJO2_GS-35F-5457H_GS35F5457HGPLOY.PDF,EG9-019
PG9-062,2026-09-04,US,US,GS-35F-5457H (GSA IT Schedule pricelist),analytics_agency,Data Analyst V,hourly_rate,GSA labor category,$134.86,USD,hodina,31018,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie Data Analyst V je 134.86 USD/h vc. rezie; proxy 10 h -> 1349 USD/mes = 31018 Kc; pri plnem uvazku 173 h/mes = 23331 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://www.gsaadvantage.gov/ref_text/GS35F5457H/0OJBQO.36MJO2_GS-35F-5457H_GS35F5457HGPLOY.PDF,EG9-019
PG9-063,2026-09-04,US,US,GS-35F-5457H (GSA IT Schedule pricelist),analytics_agency,BUSINESS ANALYST,hourly_rate,GSA labor category,$97.14,USD,hodina,22342,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie BUSINESS ANALYST je 97.14 USD/h vc. rezie; proxy 10 h -> 971 USD/mes = 22342 Kc; pri plnem uvazku 173 h/mes = 16805 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://www.gsaadvantage.gov/ref_text/GS35F5457H/0OJBQO.36MJO2_GS-35F-5457H_GS35F5457HGPLOY.PDF,EG9-019
PG9-064,2026-09-04,US,US,GS-35F-5457H (GSA IT Schedule pricelist),analytics_agency,Functional Analyst I,hourly_rate,GSA labor category,$61.05,USD,hodina,14042,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie Functional Analyst I je 61.05 USD/h vc. rezie; proxy 10 h -> 610 USD/mes = 14042 Kc; pri plnem uvazku 173 h/mes = 10562 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://www.gsaadvantage.gov/ref_text/GS35F5457H/0OJBQO.36MJO2_GS-35F-5457H_GS35F5457HGPLOY.PDF,EG9-019
PG9-065,2026-09-04,US,US,GSA Schedule 70 price list (OST Global Solutions),analytics_agency,Data Analyst I,hourly_rate,GSA labor category,$44.42,USD,hodina,10217,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie Data Analyst I je 44.42 USD/h vc. rezie; proxy 10 h -> 444 USD/mes = 10217 Kc; pri plnem uvazku 173 h/mes = 7685 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://ostglobal.com/wp-content/uploads/2018/03/GSASchedule70LaborRates.pdf,EG9-019
PG9-066,2026-09-04,US,US,GSA Schedule 70 price list (OST Global Solutions),analytics_agency,Data Analyst III,hourly_rate,GSA labor category,$60.59,USD,hodina,13936,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie Data Analyst III je 60.59 USD/h vc. rezie; proxy 10 h -> 606 USD/mes = 13936 Kc; pri plnem uvazku 173 h/mes = 10482 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://ostglobal.com/wp-content/uploads/2018/03/GSASchedule70LaborRates.pdf,EG9-019
PG9-067,2026-09-04,US,US,GSA Schedule 70 price list (OST Global Solutions),analytics_agency,Web Developer II,hourly_rate,GSA labor category,$92.73,USD,hodina,21328,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie Web Developer II je 92.73 USD/h vc. rezie; proxy 10 h -> 927 USD/mes = 21328 Kc; pri plnem uvazku 173 h/mes = 16042 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://ostglobal.com/wp-content/uploads/2018/03/GSASchedule70LaborRates.pdf,EG9-019
PG9-068,2026-09-04,US,US,GSA Schedule 70 price list (OST Global Solutions),analytics_agency,Web Developer III,hourly_rate,GSA labor category,$103.36,USD,hodina,23773,10,,,neuvedeno,unknown,GSA schedule (verejny cenik federalniho dodavatele): fakturovana hodinova sazba kategorie Web Developer III je 103.36 USD/h vc. rezie; proxy 10 h -> 1034 USD/mes = 23773 Kc; pri plnem uvazku 173 h/mes = 17881 USD/mes; kurz 1 USD = 23 Kc; text vytazen z PDF,https://ostglobal.com/wp-content/uploads/2018/03/GSASchedule70LaborRates.pdf,EG9-019
PG9-069,2026-09-04,US,BD,Fiverr - prodejce ppc_bappi,marketplace,"fix or setup google analytics 4, ga4 ecommerce tracking, conversion tracking GTM - Basic",marketplace_gig,Basic,$30,USD,jednorazove,,,1,,1-day delivery,no,"Balicek Basic: first-visit, page-view, session-start, Google Signals, dataLayer GA4 config; 2 tracking goals; dodani 1 den; ZADNA moznost mesicniho predplatneho; kurz 1 USD = 23 Kc",https://www.fiverr.com/ppc_bappi/fix-or-setup-google-analytics-4-ga4-ecommerce-tracking-conversion-tracking-gtm,EG9-020
PG9-070,2026-09-04,US,BD,Fiverr - prodejce ppc_bappi,marketplace,"fix or setup google analytics 4, ga4 ecommerce tracking, conversion tracking GTM - Standard",marketplace_gig,Standard,$70,USD,jednorazove,,,1,Google Ads,2-day delivery,no,"Balicek Standard: + Google Ads konverze, scroll tracking, outbound links, leady, hovory; 5 tracking goals; kurz 1 USD = 23 Kc",https://www.fiverr.com/ppc_bappi/fix-or-setup-google-analytics-4-ga4-ecommerce-tracking-conversion-tracking-gtm,EG9-020
PG9-071,2026-09-04,US,BD,Fiverr - prodejce ppc_bappi,marketplace,"fix or setup google analytics 4, ga4 ecommerce tracking, conversion tracking GTM - Premium",marketplace_gig,Premium,$130,USD,jednorazove,,,1,Google Ads,3-day delivery,no,"Balicek Premium: view_item, add_to_cart, purchase, lead form, e-commerce reporting, cross-domain tracking; 10 tracking goals; kompletni e-commerce mereni za 130 USD = 2 990 Kc jednorazove; kurz 1 USD = 23 Kc",https://www.fiverr.com/ppc_bappi/fix-or-setup-google-analytics-4-ga4-ecommerce-tracking-conversion-tracking-gtm,EG9-020
PG9-072,2026-09-04,US,US,DesignRush - top 50 marketing analytics agencies (prumer),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$105/hr,USD,hodina,24150,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 105 USD/h, min. rozpocet projektu -; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 1050 USD/mes = 24150 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
PG9-073,2026-09-04,US,US,SmartSites (DesignRush),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$100/hr,USD,hodina,23000,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 100 USD/h, min. rozpocet projektu neuvedeno; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 1000 USD/mes = 23000 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
PG9-074,2026-09-04,US,US,KlientBoost (DesignRush),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$100/hr,USD,hodina,23000,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 100 USD/h, min. rozpocet projektu $1,000 - $10,000; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 1000 USD/mes = 23000 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
PG9-075,2026-09-04,US,US,BrainZ Digital (DesignRush),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$150/hr,USD,hodina,34500,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 150 USD/h, min. rozpocet projektu $1,000 - $10,000; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 1500 USD/mes = 34500 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
PG9-076,2026-09-04,US,US,DiscoverMyBusiness (DesignRush),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$300/hr,USD,hodina,69000,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 300 USD/h, min. rozpocet projektu $1,000 - $10,000; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 3000 USD/mes = 69000 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
PG9-077,2026-09-04,US,US,Design in DC (DesignRush),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$160/hr,USD,hodina,36800,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 160 USD/h, min. rozpocet projektu $10,000 - $25,000; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 1600 USD/mes = 36800 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
PG9-078,2026-09-04,US,US,Web Loft Designs (DesignRush),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$55/hr,USD,hodina,12650,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 55 USD/h, min. rozpocet projektu $1,000 - $10,000; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 550 USD/mes = 12650 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
PG9-079,2026-09-04,US,US,Magneto IT Solutions (DesignRush),analytics_agency,Marketing Analytics Agency,hourly_rate,DesignRush listing,$25/hr,USD,hodina,5750,10,,,neuvedeno,unknown,"DesignRush adresar marketing analytics agencies: hodinova sazba 25 USD/h, min. rozpocet projektu $10,000 - $25,000; prumer top 50 agentur v adresari je 105 USD/h; proxy 10 h -> 250 USD/mes = 5750 Kc; kurz 1 USD = 23 Kc; POZOR: kategorie marketing analytics u DesignRush zahrnuje i webove a SEO agentury, ne jen specialisty na mereni",https://www.designrush.com/agency/digital-marketing/analytics,EG9-021
